NHU CẦU & SL ĐÁP ỨNG - ĐƠN HÀNG,,,,,,,
NGÀY NHẬN ĐH,Ngày triển khai,Số ĐH,Mã Khách Hàng,Tên Khách Hàng,Mã SP,SL đơn hàng,NGÀY Yêu cầu hoàn thành
7/21/2025,10/2/2025,280/25XK,0604/TURKEY,Azra Grup Makine San ve Tic Ltd Şti,KD2-3015,  4.000 ,11/28/2025
7/21/2025,10/2/2025,280/25XK,0604/TURKEY,Azra Grup Makine San ve Tic Ltd Şti,KD2-3093,  3.000 ,11/28/2025
9/9/2025,9/10/2025,281/25XK,0564/INDONESIA,JS NAIL SUPPLIES & ACADEMY  ,KD2-2482,  250 ,11/6/2025
9/9/2025,9/10/2025,281/25XK,0564/INDONESIA,JS NAIL SUPPLIES & ACADEMY  ,KSS-2483,  250 ,11/6/2025
9/9/2025,9/10/2025,282/25XK,0327/KOREA,BEAUTY H,KD2-0828,  1.000 ,11/10/2025
9/10/2025,9/10/2025,283/25xk,0205/JAPAN,HIKARI CORPORATION,KD2-0286,  2.000 ,12/9/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.03-6MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.04-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.05-7MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.06-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.07-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.08-6mm,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.36-14,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.205-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.206-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.207-10MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.207-7MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.209-12MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.210-12MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.221-10MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.S01-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.S02-5MM,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.701,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.702,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.703,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.704,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.705,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.706,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.707,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.708,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.709,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.710,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.711,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.712,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.714,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.715,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.716,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.718,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.723,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD2-3185,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD2-3189,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KDN.721,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",NL.202,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",NL.203,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",NL.205,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",NL.208,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.01,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.02,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.03,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.04,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.05,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.08,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.10,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.12,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.14,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.15,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.17,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.22,  5 ,9/30/2025
8/26/2025,9/11/2025,284/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",P.24,  5 ,9/30/2025
9/11/2025,9/12/2025,285/25ND,B2B,NAM DƯỢC,BQT.ND 2025,  947 ,9/30/2025
9/11/2025,9/12/2025,286/25XK,0002/ITALY,ALPEN DEI F.LLI GIANOLA SNC,KD2-0005,  500 ,10/25/2025
9/11/2025,9/12/2025,286/25XK,0002/ITALY,ALPEN DEI F.LLI GIANOLA SNC,KD2-0006,  500 ,10/25/2025
9/11/2025,9/12/2025,287/25XK,0536/FRANCE,ElyaMaje,KD2-2157,  480 ,10/22/2025
9/11/2025,9/15/2025,288/25XK,0608/BELGIUM,STALENA,KM2-3046,  300 ,11/12/2025
9/11/2025,9/15/2025,288/25XK,0608/BELGIUM,STALENA,KM2-3047,  300 ,11/12/2025
9/11/2025,9/15/2025,288/25XK,0608/BELGIUM,STALENA,KM2-3051,  300 ,11/12/2025
9/11/2025,9/15/2025,288/25XK,0608/BELGIUM,STALENA,KM3-3050,  300 ,11/12/2025
9/15/2025,9/15/2025,289/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",C.118,  720 ,10/28/2025
9/15/2025,9/15/2025,289/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD2-2494,  3.000 ,10/28/2025
9/15/2025,9/15/2025,289/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KSK-1847,  1.000 ,10/28/2025
9/15/2025,9/15/2025,289/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KSK-3212,  1.000 ,10/28/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KD2-2317,  200 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KD2-2318,  200 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KD2-2319,  200 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KD2-2322,  200 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KSK-2308,  300 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KSK-2309,  300 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KSK-2310,  100 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KSK-2311,  100 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KSK-2312,  100 ,10/29/2025
9/15/2025,9/16/2025,290/25XK,0550/AZERBAIJAN,SALAHOV NATIG ADALAT,KSK-3247,  720 ,10/29/2025
9/15/2025,9/19/2025,291/25XK,0300/LATVIA,"Passo International, SIA",KD2-0788,  500 ,11/30/2025
9/15/2025,9/19/2025,291/25XK,0300/LATVIA,"Passo International, SIA",KD2-0789,  500 ,11/30/2025
9/15/2025,9/19/2025,291/25XK,0300/LATVIA,"Passo International, SIA",KD2-1302,  500 ,11/30/2025
9/15/2025,9/19/2025,291/25XK,0300/LATVIA,"Passo International, SIA",KSN-0790,  1.000 ,11/30/2025
9/15/2025,9/19/2025,291/25XK,0300/LATVIA,"Passo International, SIA",KSS-0717,  500 ,11/30/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0047,  1.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0048,  8.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0049,  4.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0050,  1.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0051,  1.500 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0058,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0059,  8.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0065,  8.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0524,  1.500 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0525,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0551,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0552,  3.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0619,  3.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-0729,  1.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-1459,  2.500 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-1461,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-1464,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-1646,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-1647,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KD2-1649,  2.000 ,11/15/2025
9/15/2025,9/19/2025,292/25XK,0079/RUSSIA,Vectorgroup Company,KM2-1700,  2.000 ,11/15/2025
9/17/2025,9/19/2025,293/25ND,GT,GT,EVO.G01-6,  500 ,11/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,AL.101,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,AL.101C,  20 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,AL.201C,  60 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,B.999,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,CL.206-5MM,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,IS.03,  30 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,KD.701,  40 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,KD.703,  60 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,KD.714,  180 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,KD.715,  10 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,KDM.713,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,KDM.717,  240 ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,NC.01,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,NC.03,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,NL.202,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,NL.205,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,P.12,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,P.17,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.01BL,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.01BO,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.01GR,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.01PU,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.01RE,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.03,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.04,  -   ,10/30/2025
9/15/2025,9/19/2025,294/25XK,0494/UKRAINE,BEAUTY PROF LCC,T.06,  -   ,10/30/2025
9/18/2025,9/19/2025,295/25XK,0503/SPAIN,Salón manicura y pedicura Siberia S.L.,KD2-1898,  1.000 ,10/30/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,CL.206NC-3.5MM,  360 ,11/8/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,CL.206NC-5MM,  720 ,11/8/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,CL.206NC-6MM,  720 ,11/8/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,CL.S02NC-3.5MM,  360 ,11/8/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,CL.S02NC-5MM,  720 ,11/8/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,CL.S02NC-6MM,  720 ,11/8/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,KDN.721NC,  120 ,10/25/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,NL.202NC,  20 ,10/6/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,P.15NC,  120 ,10/25/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,P.17NC,  120 ,10/25/2025
9/19/2025,9/23/2025,296/25XK,0425/CHINA,Guangzhou Xingdian Nail Products Company Limited,T.10NC,  120 ,10/25/2025
9/22/2025,9/23/2025,297/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KSK-1847,  1.000 ,10/27/2025
9/22/2025,9/23/2025,297/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KSK-3251,  500 ,10/27/2025
9/19/2025,9/25/2025,298/25XK,KDQT,HÀNG TỒN,P.27,  60 ,10/18/2025
8/19/2025,9/25/2025,298/25XK,KDQT,HÀNG TỒN,P.28,  60 ,10/18/2025
9/22/2025,9/25/2025,299/25XK,0516/ROMANIA,Biton Beauty SRL,KD2-3219,  100 ,11/20/2025
9/22/2025,9/25/2025,299/25XK,0516/ROMANIA,Biton Beauty SRL,KM2-3228,  100 ,11/20/2025
9/22/2025,9/25/2025,299/25XK,0516/ROMANIA,Biton Beauty SRL,KSK-1978,  300 ,11/20/2025
9/22/2025,9/25/2025,299/25XK,0516/ROMANIA,Biton Beauty SRL,KSK-1979,  300 ,11/20/2025
9/22/2025,9/25/2025,299/25XK,0516/ROMANIA,Biton Beauty SRL,KSK-2396,  300 ,11/20/2025
9/22/2025,9/25/2025,299/25XK,0516/ROMANIA,Biton Beauty SRL,KSS-3134,  300 ,11/20/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.206-5MM,  1.080 ,11/15/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.206-7MM,  1.080 ,11/15/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.207-7MM,  720 ,11/15/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",CL.209-12MM,  720 ,11/15/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.718,  720 ,11/15/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",KD.723,  1.080 ,11/15/2025
9/25/2025,9/26/2025,301/25XK,0531/CHINA,"TONG DE INDUSTRY AND TRADE (YANGJIANG YANGDONG DISTRICT) CO., LTD",NL.202,  1.080 ,11/15/2025
9/25/2025,9/26/2025,302/25XK,0026/GERMANY,ZWILLING Beauty Group GmbH,KSS-0714,  100 ,9/30/2025
9/25/2025,9/26/2025,303/25XK,0026/GERMANY,ZWILLING Beauty Group GmbH,KSS-0367,  9.000 ,12/19/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KD2-2185,  200 ,11/29/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KD2-2187,  140 ,11/29/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KD2-2188,  260 ,11/29/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KSK-2419,  200 ,11/29/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KSK-2963,  180 ,11/29/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KSS-1931,  250 ,11/29/2025
9/26/2025,9/30/2025,304/25XK,0505/PORTUGAL,DUOBEAUTY UNIPESSOAL LDA,KSS-3027,  200 ,11/29/2025
9/30/2025,10/2/2025,305/25XK,0024/RUSSIA,KHARMANT LTD (METZGER LTD),KD2-0157,  1.000 ,11/20/2025
9/30/2025,10/2/2025,305/25XK,0024/RUSSIA,KHARMANT LTD (METZGER LTD),KD2-0160,  2.000 ,11/20/2025
9/30/2025,10/2/2025,305/25XK,0024/RUSSIA,KHARMANT LTD (METZGER LTD),KD2-0161,  1.500 ,11/20/2025
9/30/2025,10/2/2025,306/25xk,0586/ROMANIA,NAILSUP,KSK-2782,  500 ,10/16/2025
9/30/2025,10/2/2025,306/25xk,0586/ROMANIA,NAILSUP,KSK-2783,  500 ,10/16/2025
9/30/2025,10/2/2025,306/25xk,0586/ROMANIA,NAILSUP,KSK-2784,  500 ,10/16/2025
9/26/2025,10/2/2025,307/25XK,0569/LEBANON,LISA COSMETICS,KDT-2105,  100 ,10/16/2025
9/26/2025,10/2/2025,307/25XK,0569/LEBANON,LISA COSMETICS,KDT-2106,  100 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,C.07-5MM,  60 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,CL.206-5MM,  60 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.701,  60 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.702,  60 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.705,  60 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.707,  30 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.708,  100 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.710,  60 ,10/16/2025
9/29/2025,10/2/2025,308/25XK,0570/CHILE,Belogorie SPA,KD.715,  30 ,10/16/2025
